,mean,min,max
75-150,124.4,2.0,241.0
75-151,122.0,23.0,307.0
75-152,130.6,0.0,312.0
75-153,124.6,0.0,271.0
75-154,123.8,0.0,330.0
75-155,122.0,14.0,269.0
75-156,123.8,5.0,491.0
75-157,123.8,0.0,270.0
75-158,125.6,58.0,276.0
75-159,126.0,0.0,468.0
75-160,118.8,72.0,209.0
75-161,118.8,0.0,397.0
75-162,118.0,10.0,310.0
75-163,120.4,4.0,490.0
75-164,121.4,37.0,285.0
75-165,117.0,60.0,169.0
75-166,119.4,88.0,149.0
75-167,116.8,65.0,222.0
75-168,119.0,27.0,372.0
75-169,117.4,13.0,272.0
75-170,122.2,0.0,533.0
75-171,118.6,0.0,341.0
75-172,117.2,48.0,269.0
75-173,118.0,12.0,218.0
75-174,118.2,11.0,363.0
75-175,117.4,6.0,223.0
75-176,119.6,50.0,168.0
75-177,119.8,32.0,241.0
75-178,119.2,0.0,355.0
75-179,424.8,194.0,644.0
75-180,119.8,9.0,214.0
75-181,118.0,15.0,360.0
75-182,119.4,52.0,270.0
75-183,117.4,21.0,321.0
75-184,121.2,0.0,366.0
75-185,117.4,43.0,259.0
75-186,122.0,8.0,300.0
75-187,121.8,0.0,301.0
75-188,944.8,338.0,1522.0
75-189,118.8,39.0,194.0
75-190,930.6,174.0,1708.0
75-191,937.8,104.0,3173.0
75-192,121.0,32.0,269.0
75-193,119.4,7.0,257.0
75-194,119.2,0.0,408.0
75-195,121.4,55.0,220.0
75-196,121.4,14.0,191.0
75-197,117.0,47.0,337.0
75-198,119.2,19.0,230.0
76--1,120.4,12.0,272.0
76-0,1198.6,166.0,3169.0
76-1,1080.0,181.0,2844.0
76-2,1078.8,19.0,3273.0
76-3,1178.8,312.0,2316.0
76-4,1072.4,124.0,2995.0
76-5,1122.8,94.0,2680.0
76-6,1165.0,298.0,1917.0
76-7,779.4,223.0,1826.0
76-8,1257.0,216.0,3784.0
76-9,1088.4,299.0,2165.0
76-10,1086.4,88.0,1988.0
76-11,770.6,92.0,1281.0
76-12,1311.0,254.0,2887.0
76-13,1869.0,220.0,4669.0
76-14,1078.8,386.0,2863.0
76-15,1089.0,236.0,1912.0
76-16,838.2,34.0,2397.0
76-17,1078.4,420.0,2106.0
76-18,1720.6,429.0,3965.0
76-19,1533.8,607.0,3589.0
76-20,1995.8,21.0,4329.0
76-21,1995.6,249.0,4368.0
76-22,1995.8,442.0,4547.0
76-23,1995.8,155.0,5147.0
76-24,197.8,4.0,539.0
76-25,1995.8,431.0,5562.0
76-26,215.4,29.0,479.0
76-27,1995.6,299.0,2839.0
76-28,1995.6,154.0,3936.0
76-29,1995.6,155.0,6957.0
76-30,1995.8,266.0,5147.0
76-31,1995.6,574.0,3546.0
76-32,1995.6,91.0,3383.0
76-33,1995.6,225.0,4915.0
76-34,1995.8,490.0,3809.0
76-35,1995.8,126.0,4240.0
76-36,1995.8,755.0,3620.0
76-37,1995.8,300.0,4208.0
76-38,199.6,16.0,454.0
76-39,128.4,50.0,213.0
76-40,1990.4,587.0,3591.0
76-41,1987.0,508.0,3036.0
76-42,1986.8,759.0,4651.0
76-43,668.8,213.0,1244.0
76-44,89.0,15.0,191.0
76-45,1986.6,284.0,3564.0
76-46,744.0,372.0,992.0
76-47,1987.8,252.0,3960.0
76-48,1986.4,206.0,6177.0
76-49,1987.2,477.0,5315.0
76-50,1986.8,1031.0,3684.0
76-51,1986.6,885.0,3851.0
76-52,1986.0,540.0,3867.0
76-53,1986.6,182.0,5810.0
76-54,1986.2,372.0,5581.0
76-55,1987.0,520.0,4909.0
76-56,1986.6,285.0,4242.0
76-57,1986.8,578.0,4167.0
76-58,1987.0,54.0,4436.0
76-59,1986.0,644.0,4750.0
76-60,599.6,98.0,1498.0
76-61,591.2,38.0,1147.0
76-62,1142.0,361.0,1891.0
76-63,1491.0,340.0,2641.0
76-64,506.2,0.0,1174.0
76-65,513.6,68.0,1588.0
76-66,490.0,77.0,1040.0
76-67,711.6,239.0,2083.0
76-68,1880.2,109.0,4603.0
76-69,518.0,12.0,2012.0
76-70,1458.2,255.0,2570.0
76-71,1976.0,538.0,4557.0
76-72,1974.8,448.0,5196.0
76-73,1953.6,145.0,5562.0
76-74,472.6,99.0,963.0
76-75,602.2,109.0,1500.0
76-76,1977.4,278.0,5503.0
76-77,1302.2,318.0,3732.0
76-78,1103.8,264.0,1970.0
76-79,481.6,83.0,812.0
76-80,705.0,96.0,1999.0
76-81,505.8,303.0,649.0
76-82,550.8,199.0,1108.0
76-83,673.6,174.0,1285.0
76-84,700.8,266.0,1531.0
76-85,514.6,399.0,717.0
76-86,510.6,90.0,1076.0
76-87,605.2,35.0,1277.0
76-88,544.8,93.0,1618.0
76-89,598.2,112.0,1158.0
76-90,660.0,404.0,1188.0
76-91,598.0,44.0,1387.0
76-92,553.0,130.0,1478.0
76-93,508.0,60.0,1316.0
76-94,675.0,109.0,1067.0
76-95,414.6,35.0,1009.0
76-96,561.8,32.0,1346.0
76-97,549.2,57.0,1654.0
76-98,543.6,124.0,788.0
76-99,667.6,71.0,1965.0
76-100,732.4,185.0,1550.0
76-101,1076.0,257.0,2189.0
76-102,609.0,79.0,1451.0
76-103,640.4,64.0,1383.0
76-104,1384.8,216.0,3807.0
76-105,1047.8,33.0,2869.0
76-106,610.6,260.0,1375.0
76-107,1098.0,134.0,4269.0
76-108,888.6,207.0,1593.0
76-109,1084.8,298.0,1979.0
76-110,602.2,210.0,1047.0
76-111,634.6,74.0,1100.0
76-112,616.0,20.0,1320.0
76-113,1092.2,135.0,1762.0
76-114,626.6,115.0,1290.0
76-115,632.8,80.0,1712.0
76-116,1980.8,523.0,4173.0
76-117,705.6,25.0,2755.0
76-118,1981.0,546.0,4610.0
76-119,238.0,0.0,459.0
76-120,657.4,196.0,1669.0
76-121,1183.4,644.0,1695.0
76-122,1140.4,188.0,2234.0
76-123,1168.4,294.0,2073.0
76-124,160.0,0.0,348.0
76-125,1192.4,164.0,2931.0
76-126,673.8,96.0,1567.0
76-127,1149.0,73.0,3070.0
76-128,670.8,162.0,1457.0
76-129,1217.2,233.0,2543.0
76-130,649.4,297.0,1170.0
76-131,592.4,260.0,828.0
76-132,620.2,224.0,1087.0
76-133,1211.8,14.0,3314.0
76-134,1178.0,470.0,2339.0
76-135,1231.4,211.0,3597.0
76-136,616.0,50.0,1171.0
76-137,1246.2,156.0,3092.0
76-138,1174.0,366.0,3432.0
76-139,1162.4,143.0,3621.0
76-140,1350.0,592.0,2154.0
76-141,1073.8,302.0,2824.0
76-142,1070.4,58.0,4024.0
76-143,851.0,557.0,1042.0
76-144,1090.8,54.0,2854.0
76-145,528.6,50.0,900.0
76-146,1981.6,365.0,4056.0
76-147,1670.4,582.0,2849.0
76-148,1638.2,565.0,3291.0
76-149,1238.0,481.0,2657.0
76-150,1356.2,81.0,3064.0
76-151,595.0,112.0,1098.0
76-152,1114.6,204.0,2074.0
76-153,752.2,345.0,1762.0
76-154,1243.2,256.0,2444.0
76-155,890.8,246.0,1817.0
76-156,1338.4,423.0,3540.0
76-157,1704.6,118.0,2718.0
76-158,1169.0,417.0,2419.0
76-159,1272.6,804.0,1613.0
76-160,1988.6,16.0,4939.0
76-161,1987.2,474.0,5080.0
76-162,1988.2,548.0,4824.0
76-163,670.2,185.0,1322.0
76-164,647.2,360.0,1306.0
76-165,675.2,31.0,2141.0
76-166,723.4,212.0,1404.0
76-167,700.6,40.0,1382.0
76-168,650.6,106.0,1705.0
76-169,1988.4,240.0,4502.0
76-170,1988.2,417.0,7004.0
76-171,741.8,324.0,1286.0
76-172,669.4,572.0,822.0
76-173,1987.6,205.0,6633.0
76-174,1987.8,405.0,4621.0
76-175,793.4,136.0,1608.0
76-176,708.2,129.0,1838.0
76-177,697.8,18.0,2259.0
76-178,1989.4,478.0,3109.0
76-179,381.6,310.0,564.0
76-180,1557.8,464.0,2179.0
76-181,1702.0,418.0,2699.0
76-182,1485.2,460.0,3248.0
76-183,655.0,24.0,1825.0
76-184,1528.6,357.0,3238.0
76-185,1248.2,93.0,2506.0
76-186,1443.2,188.0,4781.0
76-187,1458.8,372.0,3257.0
76-188,1586.8,540.0,3137.0
76-189,398.2,72.0,1225.0
76-190,1621.0,187.0,3669.0
76-191,607.0,215.0,1137.0
76-192,1614.6,796.0,3073.0
76-193,1492.6,156.0,3579.0
76-194,1688.4,439.0,3106.0
76-195,1279.8,893.0,2180.0
76-196,1174.0,233.0,2264.0
76-197,1481.8,490.0,2851.0
76-198,1689.4,944.0,3716.0
77--1,1256.8,608.0,2763.0
77-0,1991.8,1380.0,2512.0
77-1,1989.0,691.0,3712.0
77-2,1993.0,522.0,5865.0
77-3,1991.2,711.0,3778.0
77-4,1989.4,389.0,4226.0
77-5,1989.2,22.0,6040.0
77-6,1992.4,143.0,6139.0
77-7,1991.4,411.0,5288.0
77-8,715.0,90.0,1424.0
77-9,1989.8,1207.0,3469.0
77-10,1990.0,765.0,4302.0
77-11,1988.8,241.0,4304.0
77-12,1989.2,1075.0,3461.0
77-13,1992.0,352.0,4898.0
77-14,1989.4,88.0,4294.0
77-15,1988.4,473.0,3303.0
77-16,1989.8,1098.0,2952.0
77-17,1988.2,1207.0,3475.0
77-18,1989.8,433.0,4426.0
77-19,1990.4,137.0,4758.0
77-20,719.6,71.0,1712.0
77-21,1147.6,315.0,2329.0
77-22,817.2,103.0,2062.0
77-23,702.8,189.0,1830.0
77-24,828.4,55.0,2882.0
77-25,716.0,125.0,1539.0
77-26,709.2,55.0,1571.0
77-27,836.8,562.0,1576.0
77-28,810.4,267.0,2108.0
77-29,808.2,195.0,1831.0
77-30,1142.2,417.0,1960.0
77-31,1171.6,11.0,2552.0
77-32,712.6,156.0,1444.0
77-33,1184.8,440.0,2757.0
77-34,826.2,152.0,2762.0
77-35,704.4,61.0,1547.0
77-36,1133.2,419.0,2254.0
77-37,1142.2,376.0,2122.0
77-38,20.0,3.0,31.0
77-39,520.0,105.0,1556.0
77-40,761.0,233.0,1438.0
77-41,1094.4,138.0,2180.0
77-42,696.6,351.0,1129.0
77-43,765.0,198.0,2343.0
77-44,20.0,2.0,44.0
77-45,810.2,170.0,2293.0
77-46,569.2,171.0,1051.0
77-47,563.8,430.0,902.0
77-48,653.0,2.0,1385.0
77-49,860.8,172.0,1919.0
77-50,861.4,174.0,1779.0
77-51,636.2,155.0,1117.0
77-52,584.4,248.0,765.0
77-53,1202.4,795.0,1568.0
77-54,950.8,147.0,3180.0
77-55,485.4,177.0,1002.0
77-56,772.2,166.0,1909.0
77-57,572.4,132.0,1232.0
77-58,773.2,202.0,1219.0
77-59,684.4,215.0,1779.0
77-60,803.6,109.0,1432.0
77-61,614.2,144.0,1413.0
77-62,792.6,233.0,2236.0
77-63,781.4,195.0,1343.0
77-64,810.6,437.0,1620.0
77-65,790.8,364.0,1332.0
77-66,771.8,217.0,1581.0
77-67,774.0,21.0,2099.0
77-68,716.4,370.0,1176.0
77-69,1128.2,359.0,2569.0
77-70,812.6,439.0,1197.0
77-71,701.0,159.0,1734.0
77-72,803.0,195.0,1644.0
77-73,713.8,196.0,1907.0
77-74,758.0,162.0,2126.0
77-75,801.0,49.0,2318.0
77-76,792.8,214.0,1634.0
77-77,1141.0,486.0,1769.0
77-78,889.2,45.0,1911.0
77-79,708.8,48.0,1366.0
77-80,524.2,15.0,1253.0
77-81,858.4,186.0,1958.0
77-82,521.0,74.0,1176.0
77-83,521.0,6.0,903.0
77-84,533.4,122.0,1486.0
77-85,460.4,93.0,1362.0
77-86,457.4,200.0,1002.0
77-87,517.6,132.0,896.0
77-88,379.8,126.0,715.0
77-89,469.8,120.0,923.0
77-90,464.2,32.0,1430.0
77-91,463.8,118.0,861.0
77-92,869.0,131.0,2239.0
77-93,531.6,0.0,1118.0
77-94,521.2,114.0,1000.0
77-95,424.0,19.0,903.0
77-96,524.0,95.0,1259.0
77-97,461.6,99.0,1261.0
77-98,532.0,179.0,1553.0
77-99,466.2,232.0,1033.0
77-100,19.6,0.0,48.0
77-101,1151.4,158.0,2688.0
77-102,1491.4,212.0,2804.0
77-103,659.6,213.0,1123.0
77-104,1153.0,321.0,3132.0
77-105,1163.0,570.0,1812.0
77-106,1178.4,117.0,2917.0
77-107,1158.2,504.0,2035.0
77-108,1152.8,590.0,2507.0
77-109,748.0,40.0,1306.0
77-110,1153.6,142.0,2427.0
77-111,651.2,78.0,1207.0
77-112,1537.4,268.0,2986.0
77-113,1144.0,86.0,3881.0
77-114,16.4,0.0,41.0
77-115,729.6,80.0,1286.0
77-116,1053.2,249.0,2056.0
77-117,1173.4,371.0,2291.0
77-118,1190.0,298.0,2560.0
77-119,1141.4,77.0,2414.0
77-120,518.6,169.0,1483.0
77-121,1135.6,296.0,2004.0
77-122,931.6,130.0,1471.0
77-123,802.8,455.0,1448.0
77-124,905.0,310.0,1732.0
77-125,853.8,269.0,1827.0
77-126,484.8,136.0,1234.0
77-127,720.4,121.0,1525.0
77-128,905.0,130.0,3037.0
77-129,693.0,159.0,1664.0
77-130,680.4,193.0,1322.0
77-131,647.4,199.0,1138.0
77-132,797.6,194.0,1586.0
77-133,588.2,339.0,1255.0
77-134,1129.0,538.0,1819.0
77-135,842.2,145.0,1621.0
77-136,743.8,178.0,1823.0
77-137,853.6,294.0,1571.0
77-138,832.4,371.0,1690.0
77-139,1026.8,133.0,2065.0
77-140,1059.8,187.0,1804.0
77-141,1375.4,495.0,3850.0
77-142,1061.0,143.0,2732.0
77-143,19.6,0.0,80.0
77-144,39.4,0.0,102.0
77-145,1067.8,240.0,2361.0
77-146,1904.4,212.0,4861.0
77-147,20.0,0.0,86.0
77-148,1390.8,386.0,2895.0
77-149,1088.0,78.0,1763.0
77-150,1350.8,359.0,2838.0
77-151,1084.0,231.0,1991.0
77-152,1065.4,110.0,2877.0
77-153,606.2,117.0,1274.0
77-154,1072.2,50.0,2705.0
77-155,1401.4,756.0,3495.0
77-156,1092.4,426.0,2404.0
77-157,1075.8,231.0,2106.0
77-158,598.8,93.0,1530.0
77-159,41.4,0.0,166.0
77-160,539.2,22.0,1347.0
77-161,1161.2,212.0,2242.0
77-162,1071.8,41.0,2926.0
77-163,1383.8,643.0,1997.0
77-164,1392.4,24.0,3582.0
77-165,1081.6,139.0,2151.0
77-166,1076.0,205.0,2903.0
77-167,1099.2,437.0,1713.0
77-168,1389.2,187.0,3018.0
77-169,615.6,181.0,1656.0
77-170,1095.8,48.0,2367.0
77-171,611.6,235.0,1154.0
77-172,1075.6,377.0,2746.0
77-173,610.6,38.0,949.0
77-174,1111.0,602.0,2138.0
77-175,611.2,138.0,1582.0
77-176,1065.8,259.0,2064.0
77-177,1085.8,62.0,2208.0
77-178,1068.6,806.0,1684.0
77-179,1087.0,84.0,2748.0
77-180,553.0,127.0,683.0
77-181,873.6,89.0,1672.0
77-182,538.2,285.0,1122.0
77-183,886.6,169.0,2772.0
77-184,542.0,134.0,1054.0
77-185,882.8,122.0,2060.0
77-186,545.2,211.0,1397.0
77-187,534.6,24.0,907.0
77-188,542.0,0.0,1355.0
77-189,479.8,326.0,786.0
77-190,471.4,223.0,948.0
77-191,550.4,94.0,1482.0
77-192,883.0,57.0,2429.0
77-193,539.8,51.0,1523.0
77-194,381.8,47.0,602.0
77-195,484.8,178.0,808.0
77-196,481.0,161.0,995.0
77-197,642.4,70.0,1361.0
77-198,525.8,124.0,1057.0
78--1,279.4,130.0,484.0
78-0,1987.0,416.0,4451.0
78-1,1987.6,111.0,3292.0
78-2,1994.0,332.0,3682.0
78-3,867.2,115.0,1366.0
78-4,660.0,173.0,1283.0
78-5,1986.4,618.0,4984.0
78-6,1988.6,810.0,3526.0
78-7,1994.0,556.0,4882.0
78-8,1991.8,778.0,3944.0
78-9,1992.2,420.0,3895.0
78-10,509.0,67.0,1165.0
78-11,1989.0,1219.0,3126.0
78-12,1988.4,586.0,4302.0
78-13,1987.2,437.0,6491.0
78-14,1991.8,497.0,4897.0
78-15,1990.4,319.0,4378.0
78-16,1986.8,760.0,3602.0
78-17,1991.6,183.0,4849.0
78-18,1991.6,494.0,4922.0
78-19,750.6,8.0,2615.0
78-20,1967.8,1286.0,2888.0
78-21,1414.2,271.0,3620.0
78-22,1396.8,628.0,2117.0
78-23,561.0,111.0,1134.0
78-24,1294.6,736.0,2169.0
78-25,494.4,215.0,1038.0
78-26,1692.6,225.0,3078.0
78-27,1309.2,233.0,4618.0
78-28,1396.4,78.0,2220.0
78-29,1324.6,255.0,3629.0
78-30,1694.4,423.0,2492.0
78-31,1566.6,302.0,2804.0
78-32,1969.4,318.0,4513.0
78-33,1702.4,91.0,5371.0
78-34,807.8,5.0,2540.0
78-35,1379.0,482.0,2309.0
78-36,1641.6,51.0,6033.0
78-37,1338.8,356.0,3257.0
78-38,1390.2,342.0,2696.0
78-39,1366.2,54.0,3295.0
78-40,1984.4,691.0,5268.0
78-41,1984.4,617.0,4050.0
78-42,1984.6,1135.0,3611.0
78-43,1982.8,1055.0,3692.0
78-44,1982.2,396.0,6292.0
78-45,1980.8,1361.0,2935.0
78-46,1984.8,1308.0,2944.0
78-47,1985.4,714.0,4344.0
78-48,1982.8,257.0,5045.0
78-49,1982.4,89.0,5500.0
78-50,1972.0,285.0,3507.0
78-51,11.8,0.0,39.0
78-52,1982.2,91.0,3290.0
78-53,1982.4,999.0,3454.0
78-54,1982.2,694.0,5090.0
78-55,1983.8,926.0,5114.0
78-56,1985.6,341.0,6213.0
78-57,1985.2,67.0,3633.0
78-58,1972.4,616.0,2870.0
78-59,539.8,132.0,1182.0
78-60,832.4,322.0,1198.0
78-61,1983.2,59.0,5497.0
78-62,1979.2,268.0,4809.0
78-63,1975.4,653.0,3431.0
78-64,1979.4,1056.0,2952.0
78-65,1984.0,1069.0,2677.0
78-66,1982.6,911.0,3923.0
78-67,1983.2,358.0,3947.0
78-68,897.2,121.0,1930.0
78-69,1977.6,1345.0,3545.0
78-70,1981.4,380.0,5074.0
78-71,1983.6,339.0,5509.0
78-72,1973.8,1364.0,3323.0
78-73,1981.4,1274.0,3410.0
78-74,1982.8,1426.0,3571.0
78-75,1978.8,239.0,4854.0
78-76,1983.0,285.0,3189.0
78-77,1983.8,600.0,3132.0
78-78,1979.2,457.0,3584.0
78-79,539.8,288.0,1152.0
78-80,1350.0,172.0,3751.0
78-81,1717.6,168.0,3736.0
78-82,1427.4,786.0,2267.0
78-83,1966.8,144.0,4117.0
78-84,1426.8,517.0,3471.0
78-85,1966.8,591.0,4304.0
78-86,1972.4,229.0,3504.0
78-87,1315.6,484.0,2408.0
78-88,1420.8,222.0,2761.0
78-89,1406.0,357.0,2759.0
78-90,1691.6,796.0,2721.0
78-91,1969.2,324.0,3217.0
78-92,1419.4,41.0,3870.0
78-93,1418.8,246.0,3367.0
78-94,15.4,0.0,40.0
78-95,1676.4,496.0,4675.0
78-96,1421.6,281.0,3084.0
78-97,1691.4,513.0,3597.0
78-98,1966.4,739.0,2875.0
78-99,580.0,74.0,1435.0
78-100,1335.2,157.0,2949.0
78-101,1941.0,75.0,5834.0
78-102,1398.8,173.0,2869.0
78-103,1423.4,32.0,2037.0
78-104,1410.4,242.0,3890.0
78-105,1914.0,691.0,4562.0
78-106,692.0,255.0,1196.0
78-107,1877.0,552.0,3778.0
78-108,1408.8,345.0,2407.0
78-109,1187.4,592.0,2020.0
78-110,1838.6,335.0,3175.0
78-111,1109.6,160.0,2289.0
78-112,1911.2,680.0,3677.0
78-113,1453.2,82.0,2943.0
78-114,1221.6,555.0,2733.0
78-115,1353.8,448.0,2639.0
78-116,897.0,284.0,1759.0
78-117,1304.0,78.0,2909.0
78-118,1240.0,263.0,2251.0
78-119,1407.2,750.0,2278.0
78-120,1984.6,21.0,5451.0
78-121,556.2,215.0,1056.0
78-122,1984.6,618.0,2912.0
78-123,1983.2,1457.0,2856.0
78-124,1985.2,726.0,4908.0
78-125,1985.0,714.0,4396.0
78-126,1982.8,1103.0,2985.0
78-127,868.8,208.0,2263.0
78-128,1982.2,1546.0,3068.0
78-129,1984.8,792.0,2926.0
78-130,1976.4,605.0,6320.0
78-131,1985.2,224.0,2919.0
78-132,1985.6,1278.0,3550.0
78-133,1985.2,277.0,3127.0
78-134,1978.8,682.0,3985.0
78-135,12.0,0.0,37.0
78-136,531.0,2.0,1808.0
78-137,1984.6,773.0,3069.0
78-138,1974.2,1114.0,3003.0
78-139,577.6,216.0,816.0
78-140,480.8,74.0,1253.0
78-141,605.2,0.0,2416.0
78-142,1979.2,138.0,6177.0
78-143,1972.6,589.0,4444.0
78-144,1976.6,463.0,3757.0
78-145,1972.0,372.0,5829.0
78-146,1983.0,509.0,5146.0
78-147,1985.2,310.0,4160.0
78-148,1985.4,238.0,3838.0
78-149,1981.2,341.0,3746.0
78-150,1987.2,210.0,4598.0
78-151,985.8,191.0,2313.0
78-152,1768.6,662.0,2927.0
78-153,1985.6,75.0,5461.0
78-154,1985.2,844.0,4860.0
78-155,1981.0,554.0,3101.0
78-156,1978.2,627.0,2806.0
78-157,1985.2,454.0,3700.0
78-158,1982.8,600.0,3760.0
78-159,1982.0,350.0,4364.0
78-160,1419.2,174.0,2128.0
78-161,1535.8,364.0,2703.0
78-162,1518.6,335.0,3106.0
78-163,1178.4,511.0,2550.0
78-164,1485.6,74.0,3096.0
78-165,1384.0,524.0,2936.0
78-166,1434.2,126.0,3633.0
78-167,1485.4,370.0,2720.0
78-168,1978.0,649.0,5603.0
78-169,1493.6,251.0,3810.0
78-170,702.8,153.0,2038.0
78-171,1500.2,188.0,3721.0
78-172,1571.4,44.0,3505.0
78-173,1969.8,540.0,3576.0
78-174,1971.8,42.0,4692.0
78-175,1972.8,624.0,4251.0
78-176,1418.6,324.0,3036.0
78-177,1969.0,356.0,4818.0
78-178,1967.0,684.0,4955.0
78-179,1587.6,223.0,3051.0
78-180,1985.4,852.0,4179.0
78-181,1984.6,683.0,3843.0
78-182,1984.8,687.0,5418.0
78-183,1971.8,687.0,5418.0
78-184,1985.0,1318.0,2602.0
78-185,1979.6,545.0,3378.0
78-186,1979.2,546.0,4320.0
78-187,1984.6,843.0,3741.0
78-188,1984.6,738.0,3237.0
78-189,1971.8,811.0,2556.0
78-190,1974.0,203.0,4072.0
78-191,1984.8,1199.0,2804.0
78-192,1981.6,209.0,3848.0
78-193,1977.8,488.0,3554.0
78-194,1971.8,667.0,3984.0
78-195,1985.2,532.0,5835.0
78-196,1985.0,553.0,3900.0
78-197,1982.8,707.0,3207.0
78-198,1974.2,189.0,4566.0
79--1,587.0,30.0,1775.0
79-0,619.6,7.0,1676.0
79-1,619.8,0.0,1300.0
79-2,93.0,0.0,257.0
79-3,618.4,54.0,1665.0
79-4,603.0,20.0,1215.0
79-5,616.8,189.0,813.0
79-6,616.6,251.0,1122.0
79-7,622.0,363.0,1066.0
79-8,616.8,169.0,1579.0
79-9,517.2,149.0,1159.0
79-10,517.4,31.0,1341.0
79-11,610.6,314.0,1101.0
79-12,615.8,179.0,1262.0
79-13,613.4,25.0,1294.0
79-14,612.8,29.0,1712.0
79-15,521.4,120.0,906.0
79-16,617.0,144.0,1353.0
79-17,699.0,138.0,1390.0
79-18,178.8,5.0,434.0
79-19,210.6,16.0,378.0
79-20,106.0,0.0,199.0
79-21,228.8,81.0,382.0
79-22,147.4,30.0,248.0
79-23,332.6,50.0,822.0
79-24,328.8,89.0,726.0
79-25,331.8,18.0,794.0
79-26,338.8,60.0,558.0
79-27,333.6,73.0,610.0
79-28,329.0,167.0,490.0
79-29,233.2,24.0,458.0
79-30,331.2,49.0,557.0
79-31,331.6,128.0,480.0
79-32,326.4,14.0,719.0
79-33,324.2,79.0,625.0
79-34,329.6,27.0,1112.0
79-35,328.8,34.0,530.0
79-36,105.2,0.0,170.0
79-37,335.0,0.0,823.0
79-38,334.4,227.0,423.0
79-39,332.2,31.0,843.0
79-40,70.4,0.0,193.0
79-41,282.4,63.0,633.0
79-42,276.6,23.0,552.0
79-43,375.0,54.0,838.0
79-44,374.2,16.0,944.0
79-45,389.8,91.0,1067.0
79-46,366.8,35.0,627.0
79-47,372.2,124.0,838.0
79-48,380.8,88.0,679.0
79-49,357.2,20.0,1353.0
79-50,370.8,47.0,938.0
79-51,372.2,171.0,732.0
79-52,271.2,0.0,713.0
79-53,378.8,42.0,1328.0
79-54,370.2,58.0,775.0
79-55,278.2,13.0,891.0
79-56,374.8,54.0,913.0
79-57,372.6,103.0,744.0
79-58,372.0,103.0,939.0
79-59,377.6,132.0,962.0
79-60,338.0,0.0,646.0
79-61,269.8,112.0,533.0
79-62,333.6,95.0,768.0
79-63,333.4,75.0,927.0
79-64,329.6,135.0,816.0
79-65,342.0,0.0,974.0
79-66,335.6,76.0,646.0
79-67,337.8,41.0,666.0
79-68,331.0,12.0,748.0
79-69,330.6,10.0,454.0
79-70,331.8,121.0,725.0
79-71,336.2,0.0,1047.0
79-72,338.0,113.0,763.0
79-73,240.6,52.0,710.0
79-74,327.8,57.0,610.0
79-75,346.4,0.0,952.0
79-76,342.6,78.0,789.0
79-77,332.0,177.0,458.0
79-78,332.8,35.0,910.0
79-79,340.0,0.0,829.0
79-80,331.6,67.0,668.0
79-81,337.4,78.0,958.0
79-82,338.2,29.0,574.0
79-83,329.6,0.0,918.0
79-84,334.6,56.0,630.0
79-85,335.8,8.0,642.0
79-86,235.8,4.0,453.0
79-87,239.0,0.0,691.0
79-88,329.2,0.0,566.0
79-89,335.8,71.0,660.0
79-90,337.0,43.0,905.0
79-91,332.4,82.0,609.0
79-92,332.8,81.0,557.0
79-93,333.0,210.0,408.0
79-94,328.4,161.0,522.0
79-95,334.6,24.0,918.0
79-96,340.0,89.0,504.0
79-97,331.2,10.0,746.0
79-98,328.8,78.0,554.0
79-99,333.6,26.0,831.0
79-100,349.0,35.0,809.0
79-101,344.2,0.0,916.0
79-102,338.0,158.0,728.0
79-103,332.8,84.0,586.0
79-104,245.8,0.0,631.0
79-105,336.4,85.0,577.0
79-106,339.4,51.0,851.0
79-107,332.0,113.0,436.0
79-108,339.2,49.0,497.0
79-109,340.6,115.0,799.0
79-110,332.8,163.0,833.0
79-111,338.4,76.0,1007.0
79-112,341.6,27.0,858.0
79-113,337.8,62.0,630.0
79-114,334.8,81.0,993.0
79-115,346.4,170.0,670.0
79-116,232.6,26.0,571.0
79-117,342.4,150.0,519.0
79-118,109.8,0.0,235.0
79-119,108.0,39.0,180.0
79-120,426.2,25.0,899.0
79-121,414.4,38.0,1411.0
79-122,422.6,5.0,1118.0
79-123,506.8,62.0,991.0
79-124,426.4,80.0,993.0
79-125,431.8,101.0,718.0
79-126,438.6,216.0,1152.0
79-127,205.4,110.0,341.0
79-128,136.4,42.0,322.0
79-129,512.4,174.0,1150.0
79-130,444.2,26.0,985.0
79-131,506.6,185.0,953.0
79-132,510.2,184.0,895.0
79-133,436.6,341.0,627.0
79-134,328.0,134.0,628.0
79-135,424.0,85.0,831.0
79-136,424.0,85.0,1319.0
79-137,517.0,344.0,825.0
79-138,426.0,180.0,528.0
79-139,123.4,45.0,288.0
79-140,329.8,98.0,654.0
79-141,335.0,88.0,613.0
79-142,335.8,51.0,780.0
79-143,339.0,121.0,626.0
79-144,335.4,119.0,746.0
79-145,334.6,66.0,952.0
79-146,345.0,122.0,522.0
79-147,335.4,39.0,793.0
79-148,240.4,87.0,435.0
79-149,347.0,162.0,581.0
79-150,337.0,99.0,534.0
79-151,233.8,58.0,635.0
79-152,332.0,115.0,698.0
79-153,331.8,55.0,822.0
79-154,338.0,82.0,609.0
79-155,335.0,3.0,512.0
79-156,333.6,82.0,537.0
79-157,334.6,154.0,500.0
79-158,327.6,17.0,1044.0
79-159,331.2,52.0,882.0
79-160,336.8,50.0,661.0
79-161,333.6,103.0,609.0
79-162,333.4,135.0,624.0
