,0
2-1_split_3,5
2-2_split_0,228
2-2_split_1,331
2-2_split_2,91
2-2_split_3,69
2-2_split_4,316
2-3_split_1,6
2-3_split_2,4
2-4_split_1,4
2-4_split_4,6
2-5_split_3,10
2-6_split_0,83
2-6_split_1,892
2-6_split_2,83
2-6_split_3,10
2-6_split_4,105
2-7_split_2,4
2-7_split_4,6
2-8_split_1,17
2-8_split_3,11
2-9_split_0,40
2-9_split_2,140
2-9_split_3,202
2-9_split_4,146
2-10_split_2,10
2-12_split_2,2801
2-12_split_3,9
2-13_split_1,6
2-13_split_2,4
2-13_split_4,279
2-14_split_0,6
2-14_split_1,118
2-14_split_2,4
2-14_split_4,2502
2-15_split_0,400
2-15_split_1,5
2-15_split_2,255
2-15_split_3,140
2-15_split_4,4
2-16_split_1,9
2-16_split_2,17
2-17_split_3,10
2-18_split_0,107
2-18_split_4,246
2-19_split_1,1403
2-19_split_2,6
2-19_split_4,4
2-20_split_0,1594
2-20_split_1,4
2-20_split_4,6
2-21_split_2,11
2-22_split_1,25
2-22_split_2,2
2-22_split_3,86
2-22_split_4,564
2-23_split_1,4
2-23_split_3,6
2-24_split_0,6
2-24_split_1,4
2-24_split_2,1637
2-24_split_4,917
2-25_split_0,4
2-25_split_3,5
2-25_split_4,1394
2-26_split_1,9
2-26_split_2,1635
2-26_split_3,19
2-27_split_0,4
2-27_split_4,6
2-28_split_2,5
2-28_split_4,4
2-29_split_0,5
2-29_split_1,636
2-29_split_4,4
2-30_split_1,4
2-30_split_2,95
2-30_split_3,338
2-30_split_4,5
2-31_split_0,166
2-31_split_1,55
2-31_split_2,87
2-31_split_3,313
2-31_split_4,70
2-32_split_0,6
2-32_split_1,480
2-32_split_2,1166
2-32_split_3,4
2-32_split_4,79
2-33_split_2,4
2-33_split_3,6
2-34_split_0,110
2-34_split_1,133
2-34_split_2,241
2-34_split_3,131
2-34_split_4,12
2-35_split_0,146
2-35_split_1,345
2-35_split_2,292
2-35_split_4,56
2-36_split_0,35
2-36_split_1,102
2-36_split_2,280
2-36_split_3,40
2-36_split_4,208
2-37_split_2,4
2-37_split_3,6
2-38_split_2,6
2-38_split_4,5
2-39_split_0,6
2-39_split_3,4
2-40_split_0,48
2-40_split_1,70
2-40_split_3,396
2-40_split_4,182
2-41_split_1,10
2-42_split_0,4
2-42_split_1,241
2-42_split_2,5
2-42_split_3,257
2-42_split_4,312
2-43_split_2,4
2-43_split_3,6
2-44_split_0,199
2-44_split_1,1438
2-44_split_2,6
2-44_split_3,4
2-44_split_4,437
2-45_split_0,6
2-45_split_2,674
2-45_split_4,4
2-46_split_0,6
2-46_split_2,4
2-47_split_2,4
2-47_split_3,6
2-48_split_0,214
2-48_split_1,4
2-48_split_2,6
2-48_split_3,118
2-48_split_4,337
2-49_split_0,79
2-49_split_1,245
2-49_split_2,121
2-49_split_3,150
2-49_split_4,39
2-50_split_0,6
2-50_split_1,1528
2-50_split_2,4
2-51_split_0,4
2-51_split_1,4
2-51_split_2,186
2-51_split_3,6
2-51_split_4,53
2-52_split_0,173
2-52_split_1,178
2-52_split_2,39
2-52_split_3,118
2-52_split_4,218
2-53_split_0,292
2-53_split_1,48
2-53_split_2,104
2-53_split_3,119
2-53_split_4,150
2-54_split_0,6
2-54_split_1,4
2-54_split_4,796
2-55_split_0,394
2-55_split_1,16
2-55_split_3,113
2-56_split_0,4
2-56_split_4,6
2-57_split_2,6
2-57_split_3,5
2-58_split_0,4
2-58_split_1,4
2-58_split_2,6
2-58_split_4,17
2-59_split_0,138
2-59_split_1,7
2-59_split_2,333
2-59_split_3,47
2-59_split_4,491
2-60_split_0,73
2-60_split_1,178
2-60_split_2,53
2-60_split_3,86
2-60_split_4,283
2-61_split_0,6
2-61_split_1,366
2-61_split_4,4
2-62_split_0,6
2-62_split_1,5
2-62_split_3,287
2-63_split_0,756
2-63_split_2,6
2-63_split_3,286
2-63_split_4,4
2-64_split_0,98
2-64_split_1,270
2-64_split_2,254
2-64_split_3,82
2-65_split_1,6
2-65_split_2,4
2-65_split_3,249
2-66_split_0,6
2-66_split_4,4
2-67_split_0,504
2-67_split_1,65
2-67_split_2,96
2-67_split_3,5
2-67_split_4,16
2-68_split_0,64
2-68_split_1,493
2-68_split_2,29
2-69_split_2,4
2-69_split_3,950
2-69_split_4,6
2-70_split_0,49
2-70_split_1,152
2-70_split_3,276
2-70_split_4,1760
2-71_split_1,23
2-71_split_2,4
2-71_split_3,6
2-71_split_4,781
2-72_split_1,6
2-72_split_2,4
2-72_split_4,707
2-73_split_0,4
2-73_split_2,1175
2-73_split_3,6
2-74_split_2,1855
2-74_split_3,4
2-74_split_4,6
2-75_split_0,4
2-75_split_1,346
2-75_split_2,404
2-75_split_3,286
2-75_split_4,6
2-76_split_0,5
2-76_split_2,4
2-76_split_3,40
2-76_split_4,8
2-77_split_0,4
2-77_split_1,6
2-78_split_2,4
2-78_split_3,6
2-79_split_0,4
2-79_split_3,5
2-79_split_4,97
2-80_split_1,17
2-80_split_2,137
2-80_split_3,10
2-81_split_0,46
2-81_split_1,201
2-81_split_3,1753
2-82_split_0,46
2-82_split_1,92
2-82_split_2,132
2-82_split_3,191
2-82_split_4,212
2-83_split_1,38
2-83_split_2,73
2-83_split_3,199
2-83_split_4,331
2-84_split_2,10
2-85_split_0,167
2-85_split_1,12
2-85_split_2,333
2-85_split_3,82
2-85_split_4,76
2-86_split_0,4
2-86_split_3,6
2-86_split_4,2617
2-87_split_1,10
2-88_split_0,3
2-88_split_2,2
2-89_split_0,75
2-89_split_1,6
2-89_split_2,4
2-89_split_3,255
2-89_split_4,137
2-90_split_1,6
2-90_split_3,165
2-90_split_4,5
2-91_split_0,516
2-91_split_1,406
2-91_split_2,80
2-91_split_3,4
2-91_split_4,6
2-92_split_0,6
2-92_split_1,709
2-92_split_2,709
2-92_split_3,4
2-93_split_0,4
2-93_split_1,46
2-93_split_2,231
2-93_split_3,133
2-93_split_4,6
2-94_split_2,4
2-94_split_3,6
2-95_split_0,258
2-95_split_1,274
2-95_split_2,12
2-95_split_4,922
2-96_split_0,6
2-96_split_4,5
2-97_split_0,5
2-97_split_2,926
2-97_split_3,4
2-98_split_2,87
2-98_split_3,88
2-100_split_0,1051
2-100_split_2,22
2-100_split_3,38
2-100_split_4,406
2-101_split_1,6
2-101_split_2,4
2-102_split_0,297
2-102_split_1,753
2-102_split_2,153
2-102_split_3,338
2-102_split_4,53
2-103_split_0,6
2-103_split_4,4
2-104_split_0,6
2-104_split_1,237
2-104_split_2,4
2-104_split_3,198
2-105_split_0,397
2-105_split_1,655
2-105_split_4,556
2-106_split_0,134
2-106_split_1,49
2-106_split_2,271
2-106_split_3,79
2-106_split_4,38
2-107_split_0,6
2-107_split_2,4
2-108_split_0,1696
2-108_split_2,5
2-108_split_3,4
2-109_split_0,4
2-109_split_3,6
2-109_split_4,1608
2-110_split_1,791
2-110_split_2,4
2-110_split_3,6
2-110_split_4,583
2-111_split_0,42
2-111_split_1,300
2-111_split_2,311
2-111_split_3,459
2-112_split_0,6
2-112_split_1,4
2-112_split_4,524
2-113_split_0,203
2-113_split_2,4
2-113_split_3,5
2-113_split_4,1335
2-114_split_0,968
2-114_split_1,4
2-114_split_2,5
2-115_split_0,1390
2-115_split_1,6
2-115_split_3,4
2-115_split_4,282
2-116_split_0,1424
2-116_split_2,4
2-116_split_4,4
2-117_split_1,7
2-117_split_2,8
2-118_split_0,5
2-118_split_4,6
2-119_split_0,368
2-119_split_2,402
2-119_split_3,181
2-119_split_4,144
2-120_split_0,4
2-120_split_1,1062
2-120_split_2,557
2-120_split_3,5
2-121_split_0,6
2-121_split_2,39
2-121_split_3,6
2-122_split_0,1318
2-122_split_1,430
2-122_split_3,4
2-122_split_4,6
2-123_split_0,314
2-123_split_1,905
2-123_split_2,123
2-123_split_3,268
2-124_split_1,4
2-124_split_4,6
2-125_split_2,6
2-125_split_3,5
2-126_split_0,6
2-126_split_2,4
2-127_split_0,211
2-127_split_1,283
2-127_split_2,298
2-127_split_3,284
2-128_split_0,166
2-128_split_1,131
2-128_split_2,36
2-128_split_4,364
2-129_split_0,992
2-129_split_2,6
2-129_split_3,821
2-129_split_4,6
2-130_split_2,4
2-130_split_3,1127
2-130_split_4,5
2-131_split_0,240
2-131_split_1,178
2-131_split_2,69
2-131_split_3,207
2-131_split_4,323
2-132_split_0,242
2-132_split_1,30
2-132_split_2,10
2-132_split_3,60
2-132_split_4,62
2-133_split_0,785
2-133_split_1,156
2-133_split_2,150
2-133_split_3,214
2-133_split_4,238
2-134_split_1,21
2-134_split_2,524
2-134_split_3,10
2-134_split_4,1006
2-135_split_2,14
2-135_split_3,434
2-135_split_4,7
2-136_split_0,3
2-136_split_2,2
2-137_split_0,375
2-137_split_1,347
2-137_split_2,279
2-137_split_3,534
2-138_split_0,488
2-138_split_2,4
2-138_split_4,6
2-139_split_0,132
2-139_split_1,22
2-139_split_3,33
2-140_split_0,154
2-140_split_1,105
2-140_split_2,320
2-140_split_3,107
2-140_split_4,70
2-141_split_0,6
2-141_split_1,4
2-141_split_2,681
2-141_split_4,1196
2-142_split_1,6
2-142_split_4,4
2-143_split_0,4
2-143_split_4,6
2-144_split_2,10
2-145_split_2,2
2-145_split_3,3
2-146_split_1,10
2-147_split_0,5
2-147_split_2,340
2-147_split_3,4
2-147_split_4,1612
2-148_split_1,17
2-148_split_2,9
2-149_split_0,373
2-149_split_1,926
2-149_split_2,9
2-149_split_4,295
2-150_split_0,172
2-150_split_3,178
2-150_split_4,762
2-151_split_0,959
2-151_split_1,6
2-151_split_3,4
2-151_split_4,807
2-152_split_0,24
2-152_split_1,3
2-152_split_2,1
2-152_split_4,2
2-153_split_0,6
2-153_split_1,243
2-153_split_2,6
2-153_split_3,8
2-153_split_4,10
2-154_split_1,5
2-154_split_2,1986
2-154_split_3,380
2-154_split_4,5
2-155_split_0,4
2-155_split_1,6
2-155_split_3,696
2-156_split_0,237
2-156_split_1,152
2-156_split_2,36
2-156_split_3,38
2-156_split_4,27
2-157_split_0,194
2-157_split_1,93
2-157_split_2,6
2-157_split_3,292
2-157_split_4,141
2-158_split_0,4
2-158_split_3,308
2-158_split_4,6
2-159_split_1,6
2-159_split_4,4
2-160_split_0,7
2-160_split_3,7
2-161_split_2,10
2-162_split_0,14
2-162_split_3,838
2-162_split_4,14
2-163_split_0,899
2-163_split_1,458
2-163_split_2,546
2-163_split_3,4
2-163_split_4,6
2-164_split_0,889
2-164_split_2,19
2-164_split_4,8
2-165_split_0,345
2-165_split_1,116
2-165_split_2,1024
2-165_split_3,147
2-165_split_4,1111
2-166_split_0,6
2-166_split_3,4
2-167_split_1,4
2-167_split_4,5
2-168_split_1,5
2-168_split_2,7
2-169_split_1,149
2-169_split_3,646
2-170_split_0,4
2-170_split_2,665
2-170_split_3,6
2-171_split_0,1104
2-171_split_1,4
2-171_split_2,5
2-171_split_3,1681
2-171_split_4,115
2-172_split_0,161
2-172_split_1,6
2-172_split_2,4
2-172_split_3,1200
2-172_split_4,819
2-173_split_0,382
2-173_split_1,5
2-173_split_4,4
2-174_split_1,973
2-174_split_2,1372
2-174_split_4,10
2-175_split_0,148
2-175_split_1,4
2-175_split_2,6
2-176_split_1,10
2-176_split_3,1409
2-177_split_1,24
2-177_split_2,367
2-178_split_1,5
2-178_split_2,4
2-179_split_0,70
2-179_split_1,39
2-179_split_2,1745
2-180_split_0,6
2-180_split_4,4
2-181_split_2,7
2-181_split_3,6
2-181_split_4,1109
2-182_split_2,25
2-182_split_3,13
2-182_split_4,10
2-183_split_0,477
2-183_split_1,232
2-183_split_4,155
2-184_split_0,4
2-184_split_3,441
2-184_split_4,6
2-185_split_0,6
2-185_split_4,4
2-186_split_0,1292
2-186_split_1,6
2-186_split_4,4
2-187_split_2,8
2-187_split_3,16
2-187_split_4,597
2-188_split_0,607
2-188_split_1,58
2-188_split_2,360
2-188_split_3,30
2-188_split_4,59
2-189_split_0,29
2-189_split_1,95
2-189_split_2,243
2-189_split_3,116
2-189_split_4,189
2-190_split_0,6
2-190_split_1,4
2-190_split_2,958
2-191_split_0,4
2-191_split_2,6
2-191_split_3,546
2-192_split_1,3
2-192_split_3,2
2-193_split_1,2239
2-193_split_3,6
2-193_split_4,4
2-194_split_0,549
2-194_split_1,4
2-194_split_2,6
2-194_split_3,210
2-194_split_4,89
2-195_split_3,677
2-195_split_4,50
2-196_split_0,10
2-196_split_3,2021
2-197_split_0,4
2-197_split_2,873
2-197_split_4,6
2-198_split_0,4
2-198_split_1,593
2-198_split_3,1943
2-198_split_4,5
2-199_split_1,64
2-199_split_2,41
2-199_split_3,2
2-199_split_4,3
3-0_split_0,6
3-0_split_1,4
3-0_split_3,91
3-1_split_0,6
3-1_split_2,4
3-2_split_0,18
3-2_split_1,43
3-2_split_2,17
3-3_split_1,3
3-3_split_2,6
3-3_split_3,4
3-4_split_4,10
3-5_split_0,9
3-5_split_1,14
3-6_split_0,6
3-6_split_4,4
3-7_split_1,14
3-7_split_2,20
3-7_split_3,12
3-8_split_3,10
3-9_split_1,6
3-9_split_4,4
3-10_split_0,5
3-10_split_3,4
3-11_split_1,10
3-12_split_0,68
3-12_split_3,10
3-13_split_0,27
3-13_split_3,35
3-14_split_0,10
3-14_split_2,12
3-15_split_1,4
3-15_split_4,6
3-16_split_0,6
3-16_split_2,4
3-17_split_3,6
3-17_split_4,4
3-18_split_1,6
3-18_split_2,4
3-19_split_0,6
3-19_split_2,4
3-19_split_4,15
3-20_split_1,5
3-21_split_4,31
3-22_split_0,10
3-22_split_1,24
3-22_split_2,31
3-23_split_0,32
3-24_split_0,10
3-25_split_2,4
3-25_split_3,6
3-26_split_0,3
3-26_split_2,2
3-27_split_1,26
3-27_split_2,15
3-28_split_0,32
3-29_split_0,10
3-29_split_4,26
3-30_split_2,28
3-30_split_3,54
3-30_split_4,10
3-31_split_0,89
3-31_split_2,5
3-31_split_3,10
3-32_split_2,32
3-33_split_1,10
3-33_split_3,25
3-34_split_0,4
3-34_split_2,6
3-35_split_1,13
3-35_split_2,70
3-35_split_3,9
3-36_split_1,4
3-36_split_2,6
3-37_split_3,5
3-37_split_4,4
3-38_split_1,6
3-38_split_2,4
3-39_split_0,20
3-39_split_4,32
3-40_split_0,24
3-40_split_2,10
3-40_split_3,44
3-41_split_3,7
3-42_split_2,25
3-42_split_4,10
3-43_split_2,10
3-44_split_1,9
3-44_split_2,38
3-44_split_3,44
3-45_split_2,4
3-45_split_3,6
3-46_split_0,16
3-46_split_2,68
3-47_split_1,10
3-48_split_1,11
3-48_split_3,6
3-48_split_4,4
3-49_split_0,3
3-49_split_1,2
3-50_split_2,4
3-50_split_4,6
3-51_split_0,2
3-51_split_4,3
3-52_split_3,3
3-52_split_4,2
3-53_split_1,5
3-53_split_2,4
3-54_split_4,10
3-55_split_2,5
3-55_split_4,4
3-56_split_0,6
3-56_split_1,4
3-57_split_1,9
3-58_split_0,4
3-58_split_2,6
3-59_split_0,4
3-59_split_2,6
3-59_split_4,122
3-60_split_0,4
3-60_split_1,6
3-61_split_2,3
3-61_split_4,2
3-62_split_0,71
3-62_split_2,6
3-62_split_4,4
3-63_split_0,26
3-63_split_1,2
3-64_split_1,14
3-64_split_2,9
3-65_split_1,34
3-65_split_2,4
3-65_split_3,6
3-66_split_0,34
3-66_split_3,31
3-67_split_2,10
3-67_split_4,24
3-68_split_2,22
3-68_split_4,10
3-69_split_0,29
3-69_split_3,10
3-70_split_0,6
3-70_split_2,4
3-70_split_4,21
3-71_split_1,9
3-71_split_4,16
3-72_split_2,6
3-72_split_3,14
3-72_split_4,4
3-73_split_0,61
3-73_split_2,6
3-73_split_3,4
3-74_split_0,24
3-74_split_3,13
3-75_split_0,4
3-75_split_3,20
3-75_split_4,6
3-76_split_2,4
3-76_split_4,6
3-78_split_1,14
3-78_split_3,4
3-78_split_4,6
3-79_split_1,88
3-79_split_4,13
3-80_split_1,9
3-80_split_3,1
3-81_split_2,25
3-81_split_4,12
3-82_split_1,5
3-82_split_3,6
3-83_split_1,10
3-83_split_3,24
3-84_split_3,6
3-84_split_4,4
3-85_split_1,18
3-85_split_3,28
3-86_split_0,34
3-86_split_1,47
3-87_split_0,10
3-87_split_3,21
3-87_split_4,26
3-88_split_0,27
3-88_split_3,6
3-88_split_4,4
3-89_split_0,10
3-90_split_4,10
3-91_split_1,32
3-91_split_2,15
3-92_split_1,4
3-92_split_4,6
3-93_split_3,10
3-94_split_0,4
3-94_split_3,63
3-94_split_4,6
3-95_split_3,19
3-95_split_4,14
3-96_split_2,25
3-96_split_3,10
3-97_split_0,22
3-97_split_3,10
3-97_split_4,16
3-98_split_4,9
3-99_split_0,6
3-99_split_1,4
3-99_split_4,23
3-100_split_0,14
3-100_split_2,29
3-100_split_3,8
3-101_split_1,6
3-101_split_4,5
3-102_split_2,3
3-102_split_4,2
3-103_split_1,10
3-103_split_4,26
3-104_split_0,25
3-104_split_2,10
3-105_split_1,19
3-105_split_3,91
3-106_split_1,2
3-106_split_4,3
3-107_split_1,8
3-107_split_2,16
3-107_split_4,9
3-108_split_1,33
3-108_split_2,16
3-108_split_4,13
3-109_split_1,10
3-109_split_2,10
3-110_split_1,5
3-110_split_4,37
3-111_split_3,10
3-111_split_4,18
3-112_split_0,46
3-112_split_2,5
3-112_split_3,6
3-113_split_0,17
3-113_split_1,3
3-113_split_3,10
3-114_split_1,67
3-114_split_2,5
3-114_split_3,4
3-115_split_0,6
3-115_split_1,4
3-115_split_3,57
3-116_split_2,11
3-116_split_3,3
3-117_split_0,6
3-117_split_2,4
3-118_split_2,4
3-118_split_4,6
3-119_split_1,4
3-119_split_2,6
3-119_split_3,11
3-120_split_2,11
3-120_split_4,2
3-121_split_0,72
3-121_split_1,16
3-121_split_3,10
3-121_split_4,27
3-122_split_0,6
3-122_split_4,4
3-123_split_0,18
3-123_split_4,8
3-124_split_1,25
3-124_split_3,75
3-124_split_4,6
3-125_split_0,5
3-125_split_2,70
3-125_split_4,4
3-126_split_1,19
3-126_split_2,10
3-127_split_2,6
3-127_split_3,4
3-128_split_1,24
3-128_split_3,8
3-128_split_4,17
3-129_split_0,4
3-129_split_3,5
3-129_split_4,43
3-130_split_1,32
3-130_split_2,34
3-131_split_2,14
3-131_split_4,8
3-132_split_1,10
3-132_split_2,6
3-132_split_4,55
3-133_split_0,4
3-133_split_1,6
3-134_split_0,5
3-134_split_2,4
3-135_split_1,3
3-135_split_4,4
3-136_split_1,35
3-136_split_3,92
3-137_split_1,25
3-137_split_4,10
3-138_split_2,10
3-139_split_2,16
3-139_split_3,52
3-139_split_4,16
3-140_split_0,6
3-140_split_2,7
3-140_split_4,32
3-141_split_4,10
3-142_split_0,30
3-142_split_4,17
3-143_split_2,7
3-143_split_3,46
3-143_split_4,10
3-145_split_0,4
3-145_split_1,42
3-145_split_3,5
3-146_split_2,6
3-146_split_3,4
3-147_split_1,4
3-147_split_3,8
3-147_split_4,6
3-148_split_0,6
3-148_split_3,4
3-149_split_2,7
3-149_split_4,6
3-150_split_1,6
3-150_split_2,30
3-150_split_4,2
3-151_split_0,9
3-151_split_1,17
3-152_split_1,11
3-152_split_2,24
3-153_split_0,32
3-153_split_1,57
3-154_split_1,7
3-154_split_3,8
3-155_split_0,6
3-155_split_2,30
3-155_split_3,4
3-156_split_0,10
3-156_split_3,22
3-156_split_4,5
3-157_split_2,4
3-157_split_3,26
3-157_split_4,50
3-158_split_3,9
3-158_split_4,14
3-159_split_1,7
3-159_split_3,6
3-159_split_4,59
3-160_split_1,6
3-160_split_3,4
3-160_split_4,17
3-161_split_0,3
3-161_split_3,2
3-162_split_0,38
3-162_split_1,47
3-162_split_2,20
3-163_split_1,4
3-163_split_3,4
3-163_split_4,5
3-164_split_3,5
3-165_split_1,84
3-165_split_2,5
3-165_split_4,5
3-166_split_0,5
3-166_split_1,4
3-166_split_2,77
3-166_split_4,5
3-167_split_0,4
3-167_split_3,5
3-168_split_2,4
3-168_split_3,8
3-168_split_4,6
3-169_split_1,10
3-169_split_3,20
3-170_split_1,6
3-170_split_2,4
3-171_split_0,4
3-171_split_2,1
3-171_split_3,6
3-172_split_0,16
3-172_split_2,10
3-173_split_1,10
3-173_split_2,4
3-173_split_3,6
3-174_split_0,22
3-174_split_3,10
3-175_split_0,17
3-175_split_4,10
3-176_split_0,16
3-176_split_3,67
3-176_split_4,8
3-177_split_0,10
3-177_split_1,26
3-178_split_0,30
3-178_split_2,33
3-179_split_2,5
3-179_split_4,4
3-180_split_0,38
3-181_split_3,5
3-181_split_4,4
3-182_split_1,9
3-182_split_2,54
3-182_split_4,10
3-183_split_2,3
3-183_split_4,2
3-184_split_1,23
3-184_split_4,10
3-185_split_0,2
3-185_split_1,15
3-185_split_3,4
3-185_split_4,6
3-186_split_1,28
3-186_split_2,135
3-187_split_2,10
3-188_split_1,36
3-188_split_2,4
3-188_split_3,6
3-189_split_0,6
3-189_split_1,4
3-189_split_4,54
3-190_split_3,6
3-190_split_4,4
3-191_split_2,4
3-191_split_4,6
3-192_split_1,4
3-192_split_3,5
3-193_split_3,20
3-193_split_4,10
3-194_split_1,19
3-194_split_4,8
3-195_split_1,29
3-195_split_2,27
3-196_split_1,6
3-196_split_2,4
3-197_split_1,3
3-197_split_2,2
4-0_split_2,6
4-0_split_4,4
4-1_split_0,10
4-2_split_0,3
4-2_split_2,2
4-3_split_0,4
4-3_split_4,6
4-4_split_1,6
4-4_split_3,4
4-5_split_3,4
4-5_split_4,6
4-6_split_2,57
4-6_split_4,37
4-7_split_0,40
4-7_split_1,216
4-7_split_3,4
4-7_split_4,6
4-8_split_1,143
4-8_split_2,6
4-8_split_4,4
4-9_split_0,6
4-9_split_3,4
4-10_split_0,6
4-10_split_2,5
4-11_split_1,107
4-11_split_3,5
4-12_split_3,5
4-13_split_0,4
4-13_split_1,834
4-13_split_4,6
4-14_split_0,4
4-14_split_4,5
4-15_split_1,4
4-15_split_2,6
4-16_split_0,5
4-16_split_3,6
4-17_split_1,3
4-17_split_2,60
4-17_split_3,4
4-18_split_0,6
4-18_split_3,4
4-19_split_0,5
4-19_split_2,4
4-20_split_0,605
4-20_split_4,9
4-21_split_2,87
4-21_split_3,6
4-21_split_4,4
4-22_split_2,6
4-22_split_3,4
4-23_split_0,23
4-23_split_1,315
4-23_split_2,132
4-23_split_3,56
4-23_split_4,52
4-24_split_1,28
4-24_split_4,172
4-25_split_0,5
4-25_split_1,4
4-26_split_1,4
4-26_split_2,6
4-27_split_1,6
4-27_split_4,4
4-28_split_0,152
4-28_split_1,59
4-28_split_2,45
4-28_split_3,289
4-29_split_0,12
4-29_split_1,42
4-29_split_2,10
4-29_split_3,1164
4-29_split_4,145
4-30_split_1,14
4-30_split_2,174
4-30_split_3,8
4-30_split_4,129
4-31_split_1,4
4-31_split_4,6
4-32_split_0,3
4-32_split_1,2
4-32_split_2,135
4-33_split_0,4
4-33_split_3,6
4-34_split_1,4
4-34_split_4,5
4-35_split_1,599
4-35_split_2,172
4-35_split_3,4
4-35_split_4,6
4-36_split_0,215
4-36_split_1,4
4-36_split_4,6
4-37_split_0,303
4-37_split_1,255
4-37_split_2,37
4-38_split_0,221
4-38_split_2,683
4-38_split_4,95
4-39_split_1,974
4-39_split_3,10
4-40_split_0,356
4-40_split_2,6
4-40_split_3,208
4-40_split_4,4
4-41_split_0,289
4-41_split_3,4
4-41_split_4,6
4-42_split_0,86
4-42_split_1,118
4-42_split_2,163
4-42_split_3,30
4-42_split_4,88
4-43_split_0,26
4-43_split_2,2
4-43_split_3,3
4-44_split_1,429
4-44_split_2,25
4-44_split_3,85
4-44_split_4,20
4-45_split_1,4
4-45_split_4,4
4-46_split_3,6
4-46_split_4,4
4-47_split_0,4
4-47_split_4,6
4-48_split_0,6
4-48_split_4,4
4-49_split_0,165
4-49_split_1,232
4-49_split_2,4
4-49_split_3,150
4-49_split_4,6
4-50_split_0,115
4-50_split_1,17
4-50_split_3,119
4-50_split_4,143
4-51_split_1,5
4-51_split_2,183
4-52_split_2,867
4-52_split_3,6
4-52_split_4,5
4-53_split_1,503
4-53_split_3,6
4-53_split_4,4
4-54_split_1,5
4-54_split_3,4
4-54_split_4,78
4-55_split_2,3
4-55_split_4,2
4-56_split_1,3
4-56_split_3,481
4-56_split_4,2
4-57_split_1,7
4-58_split_0,4
4-58_split_2,3
4-59_split_1,6
4-59_split_2,4
4-60_split_0,6
4-60_split_4,4
4-61_split_2,4
4-61_split_3,25
4-61_split_4,5
4-62_split_0,6
4-62_split_1,291
4-62_split_2,4
4-63_split_0,155
4-63_split_3,6
4-63_split_4,4
4-64_split_1,10
4-64_split_2,160
4-64_split_3,567
4-65_split_2,4
4-65_split_4,6
4-66_split_3,5
4-67_split_1,6
4-67_split_2,4
4-68_split_0,6
4-68_split_2,4
4-69_split_1,96
4-69_split_3,208
4-70_split_0,6
4-70_split_3,4
4-71_split_0,4
4-71_split_2,6
4-71_split_3,627
4-72_split_0,6
4-72_split_1,631
4-72_split_4,4
4-73_split_1,6
4-73_split_3,4
4-74_split_0,133
4-74_split_1,4
4-74_split_2,6
4-74_split_3,98
4-74_split_4,142
4-75_split_0,85
4-75_split_1,245
4-75_split_2,171
4-75_split_3,14
4-75_split_4,52
4-76_split_0,200
4-76_split_1,82
4-76_split_2,325
4-76_split_3,134
4-77_split_1,6
4-77_split_4,4
4-78_split_1,5
4-78_split_4,4
4-79_split_2,6
4-79_split_3,4
4-80_split_1,10
4-81_split_1,6
4-81_split_3,5
4-82_split_0,69
4-82_split_1,12
4-82_split_2,318
4-82_split_3,40
4-82_split_4,186
4-83_split_1,4
4-83_split_2,6
4-83_split_3,194
4-84_split_1,448
4-84_split_3,151
4-85_split_0,58
4-85_split_1,134
4-85_split_2,197
4-85_split_3,45
4-85_split_4,137
4-86_split_0,10
4-87_split_0,6
4-87_split_3,315
4-87_split_4,5
4-88_split_0,524
4-88_split_2,298
4-88_split_4,9
4-89_split_0,6
4-89_split_3,4
4-91_split_1,4
4-91_split_2,5
4-92_split_2,6
4-92_split_4,4
4-93_split_3,6
4-93_split_4,4
4-94_split_1,1130
4-94_split_2,4
4-94_split_4,6
4-95_split_0,48
4-95_split_1,533
4-95_split_2,149
4-95_split_4,156
4-96_split_0,4
4-96_split_2,6
4-96_split_4,180
4-97_split_1,87
4-97_split_2,206
4-97_split_3,60
4-98_split_0,4
4-98_split_1,5
4-99_split_4,10
4-100_split_1,4
4-100_split_4,5
4-101_split_0,568
4-101_split_1,6
4-101_split_3,5
4-101_split_4,196
4-102_split_1,9
4-102_split_2,388
4-102_split_3,16
4-103_split_0,137
4-104_split_0,5
4-104_split_4,8
4-105_split_1,4
4-105_split_4,6
4-106_split_0,177
4-106_split_1,127
4-106_split_2,73
4-106_split_3,264
4-107_split_1,290
4-107_split_4,45
4-108_split_0,4
4-108_split_1,293
4-108_split_4,6
4-109_split_0,201
4-109_split_2,173
4-109_split_3,46
4-110_split_0,424
4-110_split_2,345
4-110_split_3,9
4-110_split_4,7
4-111_split_0,6
4-111_split_1,5
4-112_split_0,631
4-112_split_1,6
